#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
ohbbqssp6xtet3fcbohbbqsca2c6c1gl,,Female,55 to 59,No,Living with partner/ spouse (NO children or children have left home),10.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Almost every month,,Working part-time,,,,,,,Prefer not to say,6076911.0,2022-11-22 18:14:00,2022-11-22 18:18:00,00:04:15,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
jvziodmw5w2s02wd9gxzcpjvziodmwep,,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",6077217.0,2022-11-22 16:16:00,2022-11-22 16:20:00,00:04:18,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
87r7yulq9fvvdudu9tj87r7yegaff5rp,,Male,25 to 29,No,Living with partner/ spouse (NO children or children have left home),4.0,The same,Often,Often,Not at all,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,0.0,0.0,0.0,0.0,0,,0.0,Never,Some months but not every month,Never,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",6077525.0,2022-11-23 14:22:00,2022-11-23 14:36:00,00:14:43,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
lpt2ninke06g5h18kichlpt2nfsnqh03,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),8.0,Better,Hardly ever or never,Some of the time,To a large extent,Tend to disagree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,C,Yes,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,1 or 2 months,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",6078647.0,2022-11-28 19:38:00,2022-11-28 19:42:00,00:03:43,2022-11-27,1,1.0,0,Sometimes true,1,0.0,,0.0,1.0,0.0,0.0,Marginal,High,Secure
x0syindvz9ux0g1mm5tbdlvbzt4fetbg,,Female,25 to 29,No,Living on my own (NO children or children have left home),4.0,The same,Often,Some of the time,To some extent,Definitely agree,0,1,1,0,,,,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,1.0,0.0,1.0,0.0,0,,0.0,Almost every month,Almost every month,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",6079677.0,2022-11-27 22:27:00,2022-11-27 22:31:00,00:03:56,2022-11-27,1,1.0,1,Often true,0,0.0,,0.0,4.0,0.0,2.0,Low,High,Moderate Risk
plev8zulgfilpqvwp6zjplev2a2bo3ot,,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",6.0,Worse,Often,Some of the time,Not at all,Tend to disagree,0,0,0,0,None of the above,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,1.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,Almost every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",6079898.0,2022-11-22 16:28:00,2022-11-22 16:33:00,00:04:32,2022-11-22,1,1.0,1,Often true,1,0.0,,0.0,7.0,0.0,1.0,Very Low,High,Moderate Risk
6gyv0e08jer0jq6hdv52o6gyv0eafxyi,,Female,35 to 39,Prefer not to say,"Living with other adults that are non-family members, such as friends/ flatmates",8.0,Much worse,Hardly ever or never,Often,Not at all,Definitely agree,0,1,0,0,,,,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in a night shelter/ hostel,,Don't know,Don't know,0.0,0.0,1.0,1.0,1,,1.0,Never,Never,Almost every month,,,Unemployed,,,,,Homeless,Prefer not to say,6080472.0,2022-11-22 15:31:00,2022-11-22 15:39:00,00:08:27,2022-11-22,1,1.0,1,Often true,1,0.0,,1.0,5.0,0.0,5.0,Low,High,High Risk
kciauwq33t6i63jya4kciauwqnowbg05,,Female,35 to 39,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8.0,The same,Some of the time,Hardly ever or never,To a large extent,Tend to agree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,Never,Working full-time,,,,,,,,Prefer not to say,6080575.0,2022-11-23 20:14:00,2022-11-23 20:18:00,00:03:54,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
5se0hf018gytaxhh5se0hs6b8ktoweja,,Male,20 to 24,No,"Living with other adults that are non-family members, such as friends/ flatmates",8.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,0,0,0,0,,Discount apps,,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,D,Yes,0.0,1.0,0.0,1.0,0,,0.0,1 or 2 months,1 or 2 months,1 or 2 months,Working full-time,,,,,,,,"More than £58,900 p.a.",6081039.0,2022-11-27 12:49:00,2022-11-27 12:54:00,00:05:02,2022-11-27,1,1.0,1,Never true,0,0.0,,1.0,5.0,0.0,3.0,Low,High,High Risk
3twhoc8lxp495iukzxm0743twhoco43p,,Male,35 to 39,No,"Living with other adults that are non-family members, such as friends/ flatmates",8.0,Much better,Some of the time,Some of the time,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",6083847.0,2022-11-22 15:51:00,2022-11-22 16:02:00,00:10:26,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
zhetwa7n1lfdb8rxvn6zhetwzgchonrj,,Female,30 to 34,Yes,Living on my own WITH children under 18,5.0,Worse,Some of the time,Some of the time,To some extent,Definitely agree,0,1,1,1,,,,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,1.0,0.0,1.0,1.0,0,,0.0,Almost every month,Never,Some months but not every month,,,,,,,,Carer to my son,"Less than £14,900 p.a.",6085801.0,2022-11-29 04:00:00,2022-11-29 04:10:00,00:10:08,2022-11-27,1,1.0,1,Sometimes true,1,1.0,No,0.0,5.0,2.0,3.0,Low,Low,High Risk
82sczcl0rti1p1wd82sczcqt1l3yx9qy,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,10.0,Better,Some of the time,Some of the time,To a large extent,Definitely agree,1,1,1,0,,,,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,Living in rented accommodation from Housing Association,,Don't know,No,0.0,1.0,1.0,1.0,0,,0.0,Almost every month,Never,Almost every month,,,Unemployed,,Not working- looking after house/ children,,,,"Less than £14,900 p.a.",6087422.0,2022-11-22 15:38:00,2022-11-22 16:01:00,00:23:45,2022-11-22,1,1.0,1,Sometimes true,1,1.0,Yes,0.0,7.0,6.0,3.0,Very Low,Very Low,High Risk
jcatqzt3ht79feedybgpjcatqzt38i7n,,Female,40 to 44,No,Living with partner/ spouse (NO children or children have left home),5.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,Yes,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,Never,1 or 2 months,,Working part-time,,,,,,,"More than £58,900 p.a.",6089891.0,2022-11-23 09:07:00,2022-11-23 09:11:00,00:04:33,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
fwv61h89ummf4zuh0fwv6ij83hzftbue,,Female,40 to 44,Yes,Living on my own (NO children or children have left home),2.0,Worse,Often,Often,Not at all,Tend to disagree,1,0,0,0,,,,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,1.0,1,,0.0,Almost every month,,1 or 2 months,,,,,,,,Zero hour contract,Prefer not to say,6093885.0,2022-11-22 15:48:00,2022-11-22 15:52:00,00:03:52,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,1.0,5.0,0.0,3.0,Low,High,High Risk
npsudm39cz7741rhkat1zmknpsudm391,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,7.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,1 or 2 months,,Working part-time,,,,,,,"More than £58,900 p.a.",6094786.0,2022-11-27 14:36:00,2022-11-27 14:41:00,00:05:12,2022-11-27,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
0pq1gttehfywl9ql1j0pq1gt6rgsfysl,,Female,40 to 44,Yes,Living on my own WITH children under 18,2.0,The same,Often,Often,To some extent,Definitely disagree,1,0,1,0,,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,No,0.0,1.0,0.0,1.0,1,,0.0,Almost every month,Almost every month,Some months but not every month,,,,,Not working- looking after house/ children,Not working- long term sick or disabled,,,"Less than £14,900 p.a.",6095919.0,2022-11-22 15:50:00,2022-11-22 15:57:00,00:06:40,2022-11-22,1,1.0,1,Sometimes true,1,1.0,Yes,0.0,8.0,5.0,3.0,Very Low,Very Low,High Risk
8m9lo4i6hlp3f1hjm8m9lmeqflmqb94q,,Female,16 to 19,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7.0,The same,Some of the time,Some of the time,To some extent,Definitely disagree,0,0,0,0,,Olio,,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,Home office arrangement,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,,,,,,,Student,,"Less than £14,900 p.a.",6096091.0,2022-11-27 12:47:00,2022-11-27 12:53:00,00:05:42,2022-11-27,1,1.0,1,Sometimes true,1,0.0,,1.0,6.0,0.0,1.0,Very Low,High,Moderate Risk
t614te36l0fvd0yho4at614078zaf6wl,,Male,40 to 44,No,Living with partner/ spouse (NO children or children have left home),8.0,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,Working full-time,,,,,,,,Prefer not to say,6096360.0,2022-11-22 19:53:00,2022-11-22 19:57:00,00:04:22,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
y16zfyhv0aqcby16zlkyinrm7gfs0jic,,Male,35 to 39,No,Living on my own WITH children under 18,5.0,The same,Often,Often,To some extent,Tend to disagree,1,1,0,0,,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,Living in a night shelter/ hostel,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,,,Unemployed,,,,,,Prefer not to say,6100414.0,2022-11-22 17:21:00,2022-11-22 17:29:00,00:07:51,2022-11-22,1,1.0,1,Sometimes true,1,1.0,No,1.0,7.0,3.0,1.0,Very Low,Low,Moderate Risk
nre8h2p0qj4nz39nre8h2p99tvg0k6mo,,Male,35 to 39,No,Living with partner/ spouse (NO children or children have left home),10.0,The same,Hardly ever or never,Hardly ever or never,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",6101363.0,2022-11-27 13:10:00,2022-11-27 13:21:00,00:10:49,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
a1dlgyui4mr3z49esj02pa1dlgyxivvh,,Female,45 to 49,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,The same,Some of the time,Some of the time,To some extent,Tend to agree,0,0,0,0,,Olio,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,Never,,,,,Not working- looking after house/ children,,,,"£14,901- £24,300 p.a.",6101732.0,2022-11-22 17:19:00,2022-11-22 17:27:00,00:08:09,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
t5ldzfqe5u2joi0n3t5ldzfqe7nfnmka,,Male,30 to 34,No,Living with partner/ spouse (NO children or children have left home),8.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",6102594.0,2022-11-22 15:38:00,2022-11-22 15:42:00,00:04:24,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
jlmru4uhn0o33235jlgqk792f1713tis,,Female,40 to 44,No,Living on my own (NO children or children have left home),8.0,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,0,1,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",6104458.0,2022-11-22 17:58:00,2022-11-22 18:00:00,00:02:34,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
wanezp1mdq180606awanezryf3qvz9o0,,Female,25 to 29,No,Living with partner/ spouse/ older relative WITH children under 18,3.0,Worse,Some of the time,Hardly ever or never,To some extent,Tend to disagree,0,0,1,0,,,,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,C,No,0.0,0.0,1.0,1.0,1,,0.0,Almost every month,Some months but not every month,Almost every month,,Working part-time,,,,,,,"£37,901- £58,900 p.a.",6105030.0,2022-11-22 17:29:00,2022-11-22 17:36:00,00:06:53,2022-11-22,1,1.0,1,Sometimes true,1,1.0,No,0.0,5.0,3.0,3.0,Low,Low,High Risk
wjvnkcaj6f69zq13f5cs5wjvnkljm4md,,Female,30 to 34,Yes,Living on my own (NO children or children have left home),2.0,Worse,Often,Often,Not at all,Tend to disagree,1,0,1,1,,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,0.0,1.0,0.0,1.0,1,,0.0,Almost every month,Some months but not every month,Some months but not every month,,,,,,Not working- long term sick or disabled,,,"Less than £14,900 p.a.",6106013.0,2022-11-22 16:25:00,2022-11-22 16:31:00,00:05:58,2022-11-22,1,1.0,1,Often true,1,0.0,,0.0,7.0,0.0,3.0,Very Low,High,High Risk
97qzk3acx16ip218hl697qzk33kcdkif,,Male,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,The same,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,1.0,0.0,0.0,0.0,0,,0.0,Almost every month,Almost every month,Some months but not every month,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",6106928.0,2022-11-24 17:12:00,2022-11-24 17:17:00,00:04:28,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,2.0,0.0,1.0,Marginal,High,Moderate Risk
acfbmwgyatpwaacfqq8jb87gstknalrp,,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,The same,Some of the time,Some of the time,To some extent,Definitely disagree,0,0,1,0,,Olio,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Never,Almost every month,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",6106933.0,2022-11-22 15:34:00,2022-11-22 15:36:00,00:02:35,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
onj93spfvqdnk4a8onj9307pe3snbd53,,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,9.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,,,,,Not working- looking after house/ children,,,,"£37,901- £58,900 p.a.",6108416.0,2022-11-23 03:04:00,2022-11-23 03:09:00,00:05:12,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
88t6vycvbkeg1qbooof88t6v153dxxpc,,Female,60 to 64,No,"Living with other adults that are non-family members, such as friends/ flatmates",8.0,Better,Some of the time,Some of the time,To some extent,Tend to disagree,1,1,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,C,No,0.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,,Working part-time,,Retired,,,,,"£14,901- £24,300 p.a.",6109305.0,2022-11-22 19:24:00,2022-11-22 19:31:00,00:06:52,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,1.0,2.0,0.0,2.0,Marginal,High,Moderate Risk
ktf5xxvxxg8jtyn51m2c6ktf5xxir5h2,,Male,50 to 54,No,Living on my own (NO children or children have left home),8.0,Much better,Some of the time,Some of the time,Not at all,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,No,0.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,,Working part-time,,,,,,,"Less than £14,900 p.a.",6109610.0,2022-11-22 15:38:00,2022-11-22 15:45:00,00:06:51,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,2.0,0.0,1.0,Marginal,High,Moderate Risk
91libk3t1n180gqard91libkf1nlw79a,,Female,25 to 29,No,Living with partner/ spouse/ older relative WITH children under 18,10.0,The same,Hardly ever or never,Some of the time,To a large extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,,,,,Not working- looking after house/ children,,,,"£24,301- £37,900 p.a.",6111833.0,2022-11-27 17:24:00,2022-11-27 17:29:00,00:05:07,2022-11-27,1,1.0,0,Sometimes true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
lbswh8m0h18ehscbe9lbswh5vx8ritjx,,Female,55 to 59,Yes,Living on my own (NO children or children have left home),5.0,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,,Working part-time,,,,,,,"Less than £14,900 p.a.",6117434.0,2022-11-22 17:30:00,2022-11-22 17:34:00,00:04:00,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
3qqb2wh29stkwiwpyyz3qqb2wwtcjfob,,Male,45 to 49,No,Living on my own WITH children under 18,6.0,The same,Often,Often,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",6117963.0,2022-11-23 11:10:00,2022-11-23 11:31:00,00:21:50,2022-11-22,1,1.0,1,Never true,1,1.0,No,1.0,3.0,2.0,2.0,Low,Low,Moderate Risk
kt6hdhv1cioufvsqtrkt6hdyjcqkhmh7,,Female,60 to 64,No,Living on my own (NO children or children have left home),8.0,The same,Hardly ever or never,Some of the time,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,1 or 2 months,,,,Retired,,,,,Prefer not to say,6117998.0,2022-11-24 14:44:00,2022-11-24 14:48:00,00:03:51,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
fjdgx17tvyokcbnfjdg3s5gozp5wf9po,,Male,20 to 24,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",6.0,The same,Some of the time,Some of the time,Not at all,Definitely disagree,0,0,0,0,None of the above,,,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,0.0,1.0,0.0,1.0,0,,1.0,Some months but not every month,Some months but not every month,Never,,,Unemployed,,,,Student,,"Less than £14,900 p.a.",6118494.0,2022-11-27 16:04:00,2022-11-27 16:08:00,00:04:06,2022-11-27,1,1.0,0,Sometimes true,1,0.0,,0.0,6.0,0.0,3.0,Very Low,High,High Risk
bjf625q78fufuu0s4sbjf62ntxrh5u83,,Female,45 to 49,No,Living on my own (NO children or children have left home),9.0,The same,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,B,Don't know,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,Never,Some months but not every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",6119017.0,2022-11-23 10:23:00,2022-11-23 10:27:00,00:03:10,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
wc355t6suibuwa1wuuh52wc355m9ky4p,,Female,65 to 69,Prefer not to say,Living on my own (NO children or children have left home),8.0,The same,Some of the time,Some of the time,To some extent,Definitely disagree,0,0,1,1,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,1.0,1,,0.0,Some months but not every month,,1 or 2 months,,Working part-time,,,,,,,Prefer not to say,6119761.0,2022-11-27 20:33:00,2022-11-27 20:45:00,00:12:22,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,2.0,High,High,Moderate Risk
4l9m75z9pop3xw3u3ima4j4l9m75zfoo,,Female,65 to 69,Yes,Living on my own (NO children or children have left home),7.0,Better,Hardly ever or never,Hardly ever or never,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,,Never,,Working part-time,,,,,,,"£24,301- £37,900 p.a.",6121354.0,2022-11-27 21:06:00,2022-11-27 21:10:00,00:04:02,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
v2nzt6kufwgj9w1v26m6ljka3if1ddf3,,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,Worse,Hardly ever or never,Some of the time,To some extent,Definitely disagree,0,0,0,0,,olio,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,C,No,1.0,0.0,0.0,0.0,0,,1.0,Almost every month,Some months but not every month,Almost every month,Working full-time,,,,,,,,"More than £58,900 p.a.",6122088.0,2022-11-22 15:36:00,2022-11-22 15:42:00,00:06:05,2022-11-22,1,1.0,1,Sometimes true,0,0.0,No,0.0,2.0,0.0,2.0,Marginal,High,Moderate Risk
